month,sku_id,opening_stock,production_added,units_sold,closing_stock,inventory_value
2024-05,6313,143.0,70.0,0.0,213.0,44091.0
2024-07,6313,213.0,0.0,100.0,113.0,23391.0
2024-10,6313,113.0,0.0,87.0,26.0,5382.0
2022-04,6314,0.0,70.0,0.0,70.0,14490.0
2022-05,6314,70.0,70.0,0.0,140.0,28980.0
2022-08,6314,140.0,70.0,0.0,210.0,43470.0
2023-10,6314,210.0,0.0,196.0,14.0,2898.0
2024-04,6314,14.0,70.0,0.0,84.0,17388.0
2024-05,6314,84.0,70.0,0.0,154.0,31878.0
2024-07,6314,154.0,0.0,105.0,49.0,10143.0
2024-10,6314,49.0,0.0,138.0,0.0,0.0
2022-04,6315,0.0,70.0,0.0,70.0,14490.0
2022-05,6315,70.0,70.0,0.0,140.0,28980.0
2022-08,6315,140.0,70.0,0.0,210.0,43470.0
2023-10,6315,210.0,0.0,129.0,81.0,16767.0
2024-04,6315,81.0,70.0,0.0,151.0,31257.0
2024-05,6315,151.0,70.0,0.0,221.0,45747.0
2024-07,6315,221.0,0.0,120.0,101.0,20907.0
2024-10,6315,101.0,0.0,133.0,0.0,0.0
2022-04,6316,0.0,70.0,0.0,70.0,14490.0
2022-05,6316,70.0,70.0,0.0,140.0,28980.0
2022-08,6316,140.0,70.0,0.0,210.0,43470.0
2023-10,6316,210.0,0.0,161.0,49.0,10143.0
2024-04,6316,49.0,70.0,0.0,119.0,24633.0
2024-05,6316,119.0,70.0,0.0,189.0,39123.0
2024-07,6316,189.0,0.0,80.0,109.0,22563.0
2024-10,6316,109.0,0.0,125.0,0.0,0.0
2022-04,6317,0.0,70.0,0.0,70.0,14490.0
2022-05,6317,70.0,70.0,0.0,140.0,28980.0
2022-08,6317,140.0,70.0,0.0,210.0,43470.0
2023-10,6317,210.0,0.0,136.0,74.0,15318.0
2024-04,6317,74.0,70.0,0.0,144.0,29808.0
2024-05,6317,144.0,70.0,0.0,214.0,44298.0
2024-07,6317,214.0,0.0,159.0,55.0,11385.0
2024-10,6317,55.0,0.0,100.0,0.0,0.0
2022-04,6318,0.0,70.0,0.0,70.0,14490.0
2022-05,6318,70.0,70.0,0.0,140.0,28980.0
2022-08,6318,140.0,70.0,0.0,210.0,43470.0
2023-10,6318,210.0,0.0,121.0,89.0,18423.0
2024-04,6318,89.0,70.0,0.0,159.0,32913.0
2024-05,6318,159.0,70.0,0.0,229.0,47403.0
2024-07,6318,229.0,0.0,128.0,101.0,20907.0
2024-10,6318,101.0,0.0,107.0,0.0,0.0
2022-07,6319,0.0,133.0,0.0,133.0,41230.0
2022-09,6319,133.0,266.0,0.0,399.0,123690.0
2022-11,6319,399.0,133.0,0.0,532.0,164920.0
2023-01,6319,532.0,133.0,0.0,665.0,206150.0
2023-03,6319,665.0,133.0,0.0,798.0,247380.0
2023-05,6319,798.0,0.0,111.0,687.0,212970.0
2024-01,6319,687.0,133.0,0.0,820.0,254200.0
2024-06,6319,820.0,0.0,500.0,320.0,99200.0
2024-09,6319,320.0,133.0,0.0,453.0,140430.0
2024-11,6319,453.0,0.0,128.0,325.0,100750.0
2024-12,6319,325.0,0.0,144.0,181.0,56110.0
2022-07,6320,0.0,133.0,0.0,133.0,41230.0
2022-09,6320,133.0,266.0,0.0,399.0,123690.0
2022-11,6320,399.0,133.0,0.0,532.0,164920.0
2023-01,6320,532.0,133.0,0.0,665.0,206150.0
2023-03,6320,665.0,133.0,0.0,798.0,247380.0
2023-05,6320,798.0,0.0,101.0,697.0,216070.0
2024-01,6320,697.0,133.0,0.0,830.0,257300.0
2024-06,6320,830.0,0.0,31.0,799.0,247690.0
2024-09,6320,799.0,133.0,0.0,932.0,288920.0
2024-11,6320,932.0,0.0,93.0,839.0,260090.0
2024-12,6320,839.0,0.0,141.0,698.0,216380.0
2022-07,6321,0.0,134.0,0.0,134.0,41540.0
2022-09,6321,134.0,268.0,0.0,402.0,124620.0
2022-11,6321,402.0,134.0,0.0,536.0,166160.0
2023-01,6321,536.0,134.0,0.0,670.0,207700.0
2023-03,6321,670.0,134.0,0.0,804.0,249240.0
2023-05,6321,804.0,0.0,126.0,678.0,210180.0
2024-01,6321,678.0,134.0,0.0,812.0,251720.0
2024-06,6321,812.0,0.0,44.0,768.0,238080.0
2024-09,6321,768.0,134.0,0.0,902.0,279620.0
2024-11,6321,902.0,0.0,157.0,745.0,230950.0
2024-12,6321,745.0,0.0,105.0,640.0,198400.0
2022-02,6322,0.0,0.0,137.0,0.0,0.0
2022-05,6322,0.0,133.0,0.0,0.0,0.0
2022-09,6322,0.0,0.0,123.0,0.0,0.0
2022-10,6322,0.0,133.0,0.0,6.0,2058.0
2022-12,6322,6.0,133.0,0.0,139.0,47677.0
2023-03,6322,139.0,0.0,82.0,57.0,19551.0
2022-02,6323,0.0,0.0,129.0,0.0,0.0
2022-05,6323,0.0,133.0,0.0,4.0,1372.0
2022-09,6323,4.0,0.0,80.0,0.0,0.0
2022-10,6323,0.0,133.0,0.0,57.0,19551.0
2022-12,6323,57.0,133.0,0.0,190.0,65170.0
2023-03,6323,190.0,0.0,121.0,69.0,23667.0
2022-02,6324,0.0,0.0,90.0,0.0,0.0
2022-05,6324,0.0,134.0,0.0,44.0,15092.0
2022-09,6324,44.0,0.0,135.0,0.0,0.0
2022-10,6324,0.0,134.0,0.0,43.0,14749.0
2022-12,6324,43.0,134.0,0.0,177.0,60711.0
2023-03,6324,177.0,0.0,104.0,73.0,25039.0
2022-12,6325,0.0,133.0,0.0,133.0,38703.0
2023-01,6325,133.0,133.0,0.0,266.0,77406.0
2023-02,6325,266.0,133.0,0.0,399.0,116109.0
2023-03,6325,399.0,0.0,97.0,302.0,87882.0
2023-07,6325,302.0,133.0,0.0,435.0,126585.0
2023-12,6325,435.0,0.0,500.0,0.0,0.0
2024-02,6325,0.0,0.0,116.0,0.0,0.0
2024-03,6325,0.0,0.0,103.0,0.0,0.0
2024-04,6325,0.0,0.0,98.0,0.0,0.0
2024-05,6325,0.0,133.0,0.0,0.0,0.0
2024-06,6325,0.0,0.0,88.0,0.0,0.0
2024-08,6325,0.0,0.0,145.0,0.0,0.0
2024-10,6325,0.0,0.0,137.0,0.0,0.0
2022-12,6326,0.0,133.0,0.0,133.0,38703.0
2023-01,6326,133.0,133.0,0.0,266.0,77406.0
2023-02,6326,266.0,133.0,0.0,399.0,116109.0
2023-03,6326,399.0,0.0,144.0,255.0,74205.0
2023-07,6326,255.0,133.0,0.0,388.0,112908.0
2023-12,6326,388.0,0.0,24.0,364.0,105924.0
2024-02,6326,364.0,0.0,117.0,247.0,71877.0
2024-03,6326,247.0,0.0,152.0,95.0,27645.0
2024-04,6326,95.0,0.0,151.0,0.0,0.0
2024-05,6326,0.0,133.0,0.0,77.0,22407.0
2024-06,6326,77.0,0.0,152.0,0.0,0.0
2024-08,6326,0.0,0.0,80.0,0.0,0.0
2024-10,6326,0.0,0.0,118.0,0.0,0.0
2022-12,6327,0.0,134.0,0.0,134.0,38994.0
2023-01,6327,134.0,134.0,0.0,268.0,77988.0
2023-02,6327,268.0,134.0,0.0,402.0,116982.0
2023-03,6327,402.0,0.0,125.0,277.0,80607.0
2023-07,6327,277.0,134.0,0.0,411.0,119601.0
2023-12,6327,411.0,0.0,54.0,357.0,103887.0
2024-02,6327,357.0,0.0,124.0,233.0,67803.0
2024-03,6327,233.0,0.0,128.0,105.0,30555.0
2024-04,6327,105.0,0.0,102.0,3.0,873.0
2024-05,6327,3.0,134.0,0.0,137.0,39867.0
2024-06,6327,137.0,0.0,114.0,23.0,6693.0
2024-08,6327,23.0,0.0,106.0,0.0,0.0
2024-10,6327,0.0,0.0,154.0,0.0,0.0
2022-03,6328,0.0,0.0,98.0,0.0,0.0
2022-07,6328,0.0,140.0,0.0,42.0,6006.0
2022-10,6328,42.0,0.0,105.0,0.0,0.0
2023-03,6328,0.0,70.0,0.0,7.0,1001.0
2023-08,6328,7.0,0.0,118.0,0.0,0.0
2023-09,6328,0.0,70.0,0.0,0.0,0.0
2024-01,6328,0.0,0.0,115.0,0.0,0.0
2024-06,6328,0.0,140.0,0.0,0.0,0.0
2024-08,6328,0.0,0.0,127.0,0.0,0.0
2024-09,6328,0.0,70.0,0.0,0.0,0.0
2024-12,6328,0.0,0.0,160.0,0.0,0.0
2022-03,6329,0.0,0.0,119.0,0.0,0.0
2022-07,6329,0.0,140.0,0.0,21.0,3003.0
2022-10,6329,21.0,0.0,124.0,0.0,0.0
2023-03,6329,0.0,70.0,0.0,0.0,0.0
2023-08,6329,0.0,0.0,130.0,0.0,0.0
2023-09,6329,0.0,70.0,0.0,0.0,0.0
2024-01,6329,0.0,0.0,131.0,0.0,0.0
2024-06,6329,0.0,140.0,0.0,0.0,0.0
2024-08,6329,0.0,0.0,92.0,0.0,0.0
2024-09,6329,0.0,70.0,0.0,0.0,0.0
2024-12,6329,0.0,0.0,88.0,0.0,0.0
2022-03,6330,0.0,0.0,103.0,0.0,0.0
2022-07,6330,0.0,140.0,0.0,37.0,5291.0
2022-10,6330,37.0,0.0,157.0,0.0,0.0
2023-03,6330,0.0,70.0,0.0,0.0,0.0
2023-08,6330,0.0,0.0,81.0,0.0,0.0
2023-09,6330,0.0,70.0,0.0,0.0,0.0
2024-01,6330,0.0,0.0,92.0,0.0,0.0
2024-06,6330,0.0,140.0,0.0,0.0,0.0
2024-08,6330,0.0,0.0,121.0,0.0,0.0
2024-09,6330,0.0,70.0,0.0,0.0,0.0
2024-12,6330,0.0,0.0,137.0,0.0,0.0
2022-03,6331,0.0,0.0,123.0,0.0,0.0
2022-07,6331,0.0,140.0,0.0,17.0,2431.0
2022-10,6331,17.0,0.0,116.0,0.0,0.0
2023-03,6331,0.0,70.0,0.0,0.0,0.0
2023-08,6331,0.0,0.0,137.0,0.0,0.0
2023-09,6331,0.0,70.0,0.0,0.0,0.0
2024-01,6331,0.0,0.0,98.0,0.0,0.0
2024-06,6331,0.0,140.0,0.0,0.0,0.0
2024-08,6331,0.0,0.0,102.0,0.0,0.0
2024-09,6331,0.0,70.0,0.0,0.0,0.0
2024-12,6331,0.0,0.0,112.0,0.0,0.0
2022-03,6332,0.0,0.0,129.0,0.0,0.0
2022-07,6332,0.0,140.0,0.0,11.0,1573.0
2022-10,6332,11.0,0.0,149.0,0.0,0.0
2023-03,6332,0.0,70.0,0.0,0.0,0.0
2023-08,6332,0.0,0.0,104.0,0.0,0.0
2023-09,6332,0.0,70.0,0.0,0.0,0.0
2024-01,6332,0.0,0.0,160.0,0.0,0.0
2024-06,6332,0.0,140.0,0.0,0.0,0.0
2024-08,6332,0.0,0.0,93.0,0.0,0.0
2024-09,6332,0.0,70.0,0.0,0.0,0.0
2024-12,6332,0.0,0.0,103.0,0.0,0.0
2022-03,6333,0.0,0.0,128.0,0.0,0.0
2022-07,6333,0.0,140.0,0.0,12.0,1716.0
2022-10,6333,12.0,0.0,102.0,0.0,0.0
2023-03,6333,0.0,70.0,0.0,0.0,0.0
2023-08,6333,0.0,0.0,143.0,0.0,0.0
2023-09,6333,0.0,70.0,0.0,0.0,0.0
2024-01,6333,0.0,0.0,125.0,0.0,0.0
2024-06,6333,0.0,140.0,0.0,0.0,0.0
2024-08,6333,0.0,0.0,155.0,0.0,0.0
2024-09,6333,0.0,70.0,0.0,0.0,0.0
2024-12,6333,0.0,0.0,96.0,0.0,0.0
2022-03,6334,0.0,0.0,82.0,0.0,0.0
2022-07,6334,0.0,140.0,0.0,58.0,8294.0
2022-10,6334,58.0,0.0,96.0,0.0,0.0
2023-03,6334,0.0,70.0,0.0,32.0,4576.0
2023-08,6334,32.0,0.0,102.0,0.0,0.0
2023-09,6334,0.0,70.0,0.0,0.0,0.0
2024-01,6334,0.0,0.0,142.0,0.0,0.0
2024-06,6334,0.0,140.0,0.0,0.0,0.0
2024-08,6334,0.0,0.0,147.0,0.0,0.0
2024-09,6334,0.0,70.0,0.0,0.0,0.0
2024-12,6334,0.0,0.0,132.0,0.0,0.0
2022-03,6335,0.0,0.0,80.0,0.0,0.0
2022-07,6335,0.0,140.0,0.0,60.0,8580.0
2022-10,6335,60.0,0.0,112.0,0.0,0.0
2023-03,6335,0.0,70.0,0.0,18.0,2574.0
2023-08,6335,18.0,0.0,87.0,0.0,0.0
2023-09,6335,0.0,70.0,0.0,1.0,143.0
2024-01,6335,1.0,0.0,158.0,0.0,0.0
2024-06,6335,0.0,140.0,0.0,0.0,0.0
2024-08,6335,0.0,0.0,104.0,0.0,0.0
2024-09,6335,0.0,70.0,0.0,0.0,0.0
2024-12,6335,0.0,0.0,120.0,0.0,0.0
2022-03,6336,0.0,0.0,154.0,0.0,0.0
2022-07,6336,0.0,140.0,0.0,0.0,0.0
2022-10,6336,0.0,0.0,126.0,0.0,0.0
2023-03,6336,0.0,70.0,0.0,0.0,0.0
2023-08,6336,0.0,0.0,119.0,0.0,0.0
2023-09,6336,0.0,70.0,0.0,0.0,0.0
2024-01,6336,0.0,0.0,148.0,0.0,0.0
2024-06,6336,0.0,140.0,0.0,0.0,0.0
2024-08,6336,0.0,0.0,132.0,0.0,0.0
2024-09,6336,0.0,70.0,0.0,0.0,0.0
2024-12,6336,0.0,0.0,112.0,0.0,0.0
2022-03,6337,0.0,0.0,149.0,0.0,0.0
2022-07,6337,0.0,140.0,0.0,0.0,0.0
2022-10,6337,0.0,0.0,96.0,0.0,0.0
2023-03,6337,0.0,70.0,0.0,0.0,0.0
2023-08,6337,0.0,0.0,85.0,0.0,0.0
2023-09,6337,0.0,70.0,0.0,0.0,0.0
2024-01,6337,0.0,0.0,95.0,0.0,0.0
2024-06,6337,0.0,140.0,0.0,0.0,0.0
2024-08,6337,0.0,0.0,98.0,0.0,0.0
2024-09,6337,0.0,70.0,0.0,0.0,0.0
2024-12,6337,0.0,0.0,151.0,0.0,0.0
2022-03,6338,0.0,70.0,0.0,70.0,14210.0
2022-04,6338,70.0,70.0,0.0,140.0,28420.0
2022-08,6338,140.0,0.0,102.0,38.0,7714.0
2022-09,6338,38.0,70.0,139.0,0.0,0.0
2022-11,6338,0.0,70.0,0.0,39.0,7917.0
2023-03,6338,39.0,0.0,144.0,0.0,0.0
2023-05,6338,0.0,0.0,36.0,0.0,0.0
2023-08,6338,0.0,0.0,116.0,0.0,0.0
2023-10,6338,0.0,70.0,0.0,0.0,0.0
2024-03,6338,0.0,70.0,0.0,0.0,0.0
2024-06,6338,0.0,0.0,47.0,0.0,0.0
2024-09,6338,0.0,0.0,176.0,0.0,0.0
2022-03,6339,0.0,70.0,0.0,70.0,14210.0
2022-04,6339,70.0,70.0,0.0,140.0,28420.0
2022-08,6339,140.0,0.0,121.0,19.0,3857.0
2022-09,6339,19.0,70.0,140.0,0.0,0.0
2022-11,6339,0.0,70.0,0.0,19.0,3857.0
2023-03,6339,19.0,0.0,157.0,0.0,0.0
2023-05,6339,0.0,0.0,34.0,0.0,0.0
2023-08,6339,0.0,0.0,144.0,0.0,0.0
2023-10,6339,0.0,70.0,0.0,0.0,0.0
2024-03,6339,0.0,70.0,0.0,0.0,0.0
2024-06,6339,0.0,0.0,40.0,0.0,0.0
2024-09,6339,0.0,0.0,185.0,0.0,0.0
2022-03,6340,0.0,70.0,0.0,70.0,14210.0
2022-04,6340,70.0,70.0,0.0,140.0,28420.0
2022-08,6340,140.0,0.0,115.0,25.0,5075.0
2022-09,6340,25.0,70.0,125.0,0.0,0.0
2022-11,6340,0.0,70.0,0.0,40.0,8120.0
2023-03,6340,40.0,0.0,128.0,0.0,0.0
2023-05,6340,0.0,0.0,41.0,0.0,0.0
2023-08,6340,0.0,0.0,89.0,0.0,0.0
2023-10,6340,0.0,70.0,0.0,0.0,0.0
2024-03,6340,0.0,70.0,0.0,0.0,0.0
2024-06,6340,0.0,0.0,54.0,0.0,0.0
2024-09,6340,0.0,0.0,134.0,0.0,0.0
2022-03,6341,0.0,70.0,0.0,70.0,14210.0
2022-04,6341,70.0,70.0,0.0,140.0,28420.0
2022-08,6341,140.0,0.0,126.0,14.0,2842.0
2022-09,6341,14.0,70.0,82.0,2.0,406.0
2022-11,6341,2.0,70.0,0.0,72.0,14616.0
2023-03,6341,72.0,0.0,100.0,0.0,0.0
2023-05,6341,0.0,0.0,26.0,0.0,0.0
2023-08,6341,0.0,0.0,154.0,0.0,0.0
2023-10,6341,0.0,70.0,0.0,0.0,0.0
2024-03,6341,0.0,70.0,0.0,0.0,0.0
2024-06,6341,0.0,0.0,52.0,0.0,0.0
2024-09,6341,0.0,0.0,168.0,0.0,0.0
2022-03,6342,0.0,70.0,0.0,70.0,14210.0
2022-04,6342,70.0,70.0,0.0,140.0,28420.0
2022-08,6342,140.0,0.0,85.0,55.0,11165.0
2022-09,6342,55.0,70.0,115.0,10.0,2030.0
2022-11,6342,10.0,70.0,0.0,80.0,16240.0
2023-03,6342,80.0,0.0,151.0,0.0,0.0
2023-05,6342,0.0,0.0,51.0,0.0,0.0
2023-08,6342,0.0,0.0,119.0,0.0,0.0
2023-10,6342,0.0,70.0,0.0,0.0,0.0
2024-03,6342,0.0,70.0,0.0,0.0,0.0
2024-06,6342,0.0,0.0,50.0,0.0,0.0
2024-09,6342,0.0,0.0,144.0,0.0,0.0
2022-03,6343,0.0,70.0,0.0,70.0,14210.0
2022-04,6343,70.0,70.0,0.0,140.0,28420.0
2022-08,6343,140.0,0.0,150.0,0.0,0.0
2022-09,6343,0.0,70.0,131.0,0.0,0.0
2022-11,6343,0.0,70.0,0.0,0.0,0.0
2023-03,6343,0.0,0.0,143.0,0.0,0.0
2023-05,6343,0.0,0.0,43.0,0.0,0.0
2023-08,6343,0.0,0.0,84.0,0.0,0.0
2023-10,6343,0.0,70.0,0.0,0.0,0.0
2024-03,6343,0.0,70.0,0.0,0.0,0.0
2024-06,6343,0.0,0.0,58.0,0.0,0.0
2024-09,6343,0.0,0.0,132.0,0.0,0.0
2022-03,6344,0.0,70.0,0.0,70.0,14210.0
2022-04,6344,70.0,70.0,0.0,140.0,28420.0
2022-08,6344,140.0,0.0,82.0,58.0,11774.0
2022-09,6344,58.0,70.0,92.0,36.0,7308.0
2022-11,6344,36.0,70.0,0.0,106.0,21518.0
2023-03,6344,106.0,0.0,87.0,19.0,3857.0
2023-05,6344,19.0,0.0,500.0,0.0,0.0
2023-08,6344,0.0,0.0,132.0,0.0,0.0
2023-10,6344,0.0,70.0,0.0,0.0,0.0
2024-03,6344,0.0,70.0,0.0,0.0,0.0
2024-06,6344,0.0,0.0,32.0,0.0,0.0
2024-09,6344,0.0,0.0,176.0,0.0,0.0
2022-03,6345,0.0,70.0,0.0,70.0,14210.0
2022-04,6345,70.0,70.0,0.0,140.0,28420.0
2022-08,6345,140.0,0.0,129.0,11.0,2233.0
2022-09,6345,11.0,70.0,130.0,0.0,0.0
2022-11,6345,0.0,70.0,0.0,21.0,4263.0
2023-03,6345,21.0,0.0,90.0,0.0,0.0
2023-05,6345,0.0,0.0,58.0,0.0,0.0
2023-08,6345,0.0,0.0,150.0,0.0,0.0
2023-10,6345,0.0,70.0,0.0,0.0,0.0
2024-03,6345,0.0,70.0,0.0,0.0,0.0
2024-06,6345,0.0,0.0,38.0,0.0,0.0
2024-09,6345,0.0,0.0,179.0,0.0,0.0
2022-03,6346,0.0,70.0,0.0,70.0,14210.0
2022-04,6346,70.0,70.0,0.0,140.0,28420.0
2022-08,6346,140.0,0.0,158.0,0.0,0.0
2022-09,6346,0.0,70.0,100.0,0.0,0.0
2022-11,6346,0.0,70.0,0.0,22.0,4466.0
2023-03,6346,22.0,0.0,111.0,0.0,0.0
2023-05,6346,0.0,0.0,32.0,0.0,0.0
2023-08,6346,0.0,0.0,95.0,0.0,0.0
2023-10,6346,0.0,70.0,0.0,0.0,0.0
2024-03,6346,0.0,70.0,0.0,0.0,0.0
2024-06,6346,0.0,0.0,21.0,0.0,0.0
2024-09,6346,0.0,0.0,643.0,0.0,0.0
2022-03,6347,0.0,70.0,0.0,70.0,14210.0
2022-04,6347,70.0,70.0,0.0,140.0,28420.0
2022-08,6347,140.0,0.0,114.0,26.0,5278.0
2022-09,6347,26.0,70.0,98.0,0.0,0.0
2022-11,6347,0.0,70.0,0.0,68.0,13804.0
2023-03,6347,68.0,0.0,98.0,0.0,0.0
2023-05,6347,0.0,0.0,25.0,0.0,0.0
2023-08,6347,0.0,0.0,102.0,0.0,0.0
2023-10,6347,0.0,70.0,0.0,0.0,0.0
2024-03,6347,0.0,70.0,0.0,0.0,0.0
2024-06,6347,0.0,0.0,500.0,0.0,0.0
2024-09,6347,0.0,0.0,151.0,0.0,0.0
2022-02,6348,0.0,133.0,0.0,133.0,50008.0
2022-12,6348,133.0,133.0,0.0,266.0,100016.0
2024-01,6348,266.0,133.0,0.0,399.0,150024.0
2024-02,6348,399.0,0.0,128.0,271.0,101896.0
2024-03,6348,271.0,0.0,291.0,0.0,0.0
2024-06,6348,0.0,133.0,0.0,113.0,42488.0
2024-07,6348,113.0,0.0,115.0,0.0,0.0
2024-08,6348,0.0,133.0,26.0,105.0,39480.0
2024-09,6348,105.0,0.0,105.0,0.0,0.0
2022-02,6349,0.0,133.0,0.0,133.0,50008.0
2022-12,6349,133.0,133.0,0.0,266.0,100016.0
2024-01,6349,266.0,133.0,0.0,399.0,150024.0
2024-02,6349,399.0,0.0,83.0,316.0,118816.0
2024-03,6349,316.0,0.0,258.0,58.0,21808.0
2024-06,6349,58.0,133.0,0.0,191.0,71816.0
2024-07,6349,191.0,0.0,114.0,77.0,28952.0
2024-08,6349,77.0,133.0,34.0,176.0,66176.0
2024-09,6349,176.0,0.0,101.0,75.0,28200.0
2022-02,6350,0.0,134.0,0.0,134.0,50384.0
2022-12,6350,134.0,134.0,0.0,268.0,100768.0
2024-01,6350,268.0,134.0,0.0,402.0,151152.0
2024-02,6350,402.0,0.0,136.0,266.0,100016.0
2024-03,6350,266.0,0.0,213.0,53.0,19928.0
2024-06,6350,53.0,134.0,0.0,187.0,70312.0
2024-07,6350,187.0,0.0,110.0,77.0,28952.0
2024-08,6350,77.0,134.0,500.0,0.0,0.0
2024-09,6350,0.0,0.0,89.0,0.0,0.0
2022-02,6351,0.0,0.0,85.0,0.0,0.0
2022-03,6351,0.0,140.0,0.0,55.0,9515.0
2022-07,6351,55.0,0.0,93.0,0.0,0.0
2022-10,6351,0.0,70.0,123.0,0.0,0.0
2023-02,6351,0.0,70.0,0.0,0.0,0.0
2023-07,6351,0.0,70.0,0.0,49.0,8477.0
2023-12,6351,49.0,70.0,0.0,119.0,20587.0
2024-10,6351,119.0,70.0,90.0,99.0,17127.0
2024-11,6351,99.0,0.0,149.0,0.0,0.0
2022-02,6352,0.0,0.0,110.0,0.0,0.0
2022-03,6352,0.0,140.0,0.0,30.0,5190.0
2022-07,6352,30.0,0.0,107.0,0.0,0.0
2022-10,6352,0.0,70.0,90.0,0.0,0.0
2023-02,6352,0.0,70.0,0.0,0.0,0.0
2023-07,6352,0.0,70.0,0.0,43.0,7439.0
2023-12,6352,43.0,70.0,0.0,113.0,19549.0
2024-10,6352,113.0,70.0,150.0,33.0,5709.0
2024-11,6352,33.0,0.0,87.0,0.0,0.0
2022-02,6353,0.0,0.0,122.0,0.0,0.0
2022-03,6353,0.0,140.0,0.0,18.0,3114.0
2022-07,6353,18.0,0.0,96.0,0.0,0.0
2022-10,6353,0.0,70.0,93.0,0.0,0.0
2023-02,6353,0.0,70.0,0.0,0.0,0.0
2023-07,6353,0.0,70.0,0.0,39.0,6747.0
2023-12,6353,39.0,70.0,0.0,109.0,18857.0
2024-10,6353,109.0,70.0,133.0,46.0,7958.0
2024-11,6353,46.0,0.0,150.0,0.0,0.0
2022-02,6354,0.0,0.0,83.0,0.0,0.0
2022-03,6354,0.0,140.0,0.0,57.0,9861.0
2022-07,6354,57.0,0.0,130.0,0.0,0.0
2022-10,6354,0.0,70.0,140.0,0.0,0.0
2023-02,6354,0.0,70.0,0.0,0.0,0.0
2023-07,6354,0.0,70.0,0.0,0.0,0.0
2023-12,6354,0.0,70.0,0.0,67.0,11591.0
2024-10,6354,67.0,70.0,154.0,0.0,0.0
2024-11,6354,0.0,0.0,81.0,0.0,0.0
2022-02,6355,0.0,0.0,136.0,0.0,0.0
2022-03,6355,0.0,140.0,0.0,4.0,692.0
2022-07,6355,4.0,0.0,145.0,0.0,0.0
2022-10,6355,0.0,70.0,98.0,0.0,0.0
2023-02,6355,0.0,70.0,0.0,0.0,0.0
2023-07,6355,0.0,70.0,0.0,0.0,0.0
2023-12,6355,0.0,70.0,0.0,41.0,7093.0
2024-10,6355,41.0,70.0,125.0,0.0,0.0
2024-11,6355,0.0,0.0,126.0,0.0,0.0
2022-02,6356,0.0,0.0,132.0,0.0,0.0
2022-03,6356,0.0,140.0,0.0,8.0,1384.0
2022-07,6356,8.0,0.0,153.0,0.0,0.0
2022-10,6356,0.0,70.0,105.0,0.0,0.0
2023-02,6356,0.0,70.0,0.0,0.0,0.0
2023-07,6356,0.0,70.0,0.0,0.0,0.0
2023-12,6356,0.0,70.0,0.0,30.0,5190.0
2024-10,6356,30.0,70.0,120.0,0.0,0.0
2024-11,6356,0.0,0.0,141.0,0.0,0.0
2022-02,6357,0.0,0.0,156.0,0.0,0.0
2022-03,6357,0.0,140.0,0.0,0.0,0.0
2022-07,6357,0.0,0.0,104.0,0.0,0.0
2022-10,6357,0.0,70.0,86.0,0.0,0.0
2023-02,6357,0.0,70.0,0.0,0.0,0.0
2023-07,6357,0.0,70.0,0.0,4.0,692.0
2023-12,6357,4.0,70.0,0.0,74.0,12802.0
2024-10,6357,74.0,70.0,154.0,0.0,0.0
2024-11,6357,0.0,0.0,155.0,0.0,0.0
2022-02,6358,0.0,0.0,126.0,0.0,0.0
2022-03,6358,0.0,140.0,0.0,14.0,2422.0
2022-07,6358,14.0,0.0,140.0,0.0,0.0
2022-10,6358,0.0,70.0,104.0,0.0,0.0
2023-02,6358,0.0,70.0,0.0,0.0,0.0
2023-07,6358,0.0,70.0,0.0,0.0,0.0
2023-12,6358,0.0,70.0,0.0,50.0,8650.0
2024-10,6358,50.0,70.0,134.0,0.0,0.0
2024-11,6358,0.0,0.0,89.0,0.0,0.0
2022-02,6359,0.0,0.0,124.0,0.0,0.0
2022-03,6359,0.0,140.0,0.0,16.0,2768.0
2022-07,6359,16.0,0.0,113.0,0.0,0.0
2022-10,6359,0.0,70.0,124.0,0.0,0.0
2023-02,6359,0.0,70.0,0.0,0.0,0.0
2023-07,6359,0.0,70.0,0.0,0.0,0.0
2023-12,6359,0.0,70.0,0.0,59.0,10207.0
2024-10,6359,59.0,70.0,91.0,38.0,6574.0
2024-11,6359,38.0,0.0,135.0,0.0,0.0
2022-02,6360,0.0,0.0,125.0,0.0,0.0
2022-03,6360,0.0,140.0,0.0,15.0,2595.0
2022-07,6360,15.0,0.0,133.0,0.0,0.0
2022-10,6360,0.0,70.0,144.0,0.0,0.0
2023-02,6360,0.0,70.0,0.0,0.0,0.0
2023-07,6360,0.0,70.0,0.0,0.0,0.0
2023-12,6360,0.0,70.0,0.0,18.0,3114.0
2024-10,6360,18.0,70.0,135.0,0.0,0.0
2024-11,6360,0.0,0.0,106.0,0.0,0.0
2022-02,6361,0.0,0.0,158.0,0.0,0.0
2022-08,6361,0.0,0.0,89.0,0.0,0.0
2022-10,6361,0.0,133.0,0.0,0.0,0.0
2022-12,6361,0.0,0.0,117.0,0.0,0.0
2023-07,6361,0.0,133.0,0.0,0.0,0.0
2023-11,6361,0.0,133.0,0.0,35.0,12250.0
2023-12,6361,35.0,133.0,0.0,168.0,58800.0
2024-03,6361,168.0,0.0,45.0,123.0,43050.0
2024-08,6361,123.0,133.0,0.0,256.0,89600.0
2024-09,6361,256.0,133.0,114.0,275.0,96250.0
2024-10,6361,275.0,133.0,0.0,408.0,142800.0
