order_id,sku_id,quantity
4941,5764,46
4941,5765,51
4941,5766,31
4941,5767,31
4941,5768,37
4942,1836,52
4942,1837,44
4942,1838,500
4943,7107,83
4943,7108,111
4943,7109,146
4943,7110,119
4943,7111,95
4943,7112,86
4943,7113,92
4943,7114,152
4943,7115,125
4943,7116,154
4946,47,160
4946,48,103
4946,49,100
4946,50,103
4946,51,113
4946,52,154
4946,53,102
4946,54,114
4946,55,112
4946,56,113
4947,9006,500
4947,9007,45
4947,9008,47
4947,9009,25
4947,9010,42
4947,9011,56
4947,9012,60
4947,9013,31
4947,9014,28
4947,9015,28
4948,10831,57
4948,10832,51
4948,10833,44
4948,10834,37
4948,10835,500
4948,10836,54
4948,10837,44
4948,10838,24
4948,10839,55
4948,10840,32
4949,9612,151
4949,9613,101
4949,9614,124
4950,11262,123
4950,11263,155
4950,11264,95
4950,11265,117
4950,11266,108
4950,11267,102
4950,11268,89
4950,11269,94
4950,11270,141
4950,11271,101
4951,7230,128
4951,7231,87
4951,7232,124
4952,6761,31
4952,6762,23
4952,6763,500
4953,5171,84
4953,5172,150
4953,5173,132
4953,5174,94
4953,5175,137
4953,5176,145
4953,5177,80
4953,5178,147
4953,5179,143
4953,5180,94
4954,3042,108
4954,3043,146
4954,3044,119
4955,9499,105
4955,9500,99
4955,9501,113
4956,2156,87
4956,2157,125
4956,2158,139
4956,2159,87
4956,2160,108
4956,2161,135
4956,2162,126
4956,2163,152
4956,2164,127
4956,2165,154
4957,7999,141
4957,8000,83
4957,8001,143
4958,5425,141
4958,5426,153
4958,5427,100
4958,5428,156
4958,5429,80
4958,5430,113
4958,5431,135
4958,5432,153
4958,5433,158
4958,5434,148
4959,4143,89
4959,4144,88
4959,4145,136
4960,6939,25
4960,6940,500
4960,6941,34
4960,6942,50
4960,6943,23
4960,6944,31
4960,6945,47
4960,6946,24
4960,6947,44
4960,6948,51
4961,5451,50
4961,5452,31
4961,5453,500
4962,1810,86
4962,1811,99
4962,1812,98
4962,1813,117
4962,1814,90
4962,1815,84
4962,1816,101
4962,1817,133
4962,1818,100
4962,1819,92
4963,501,33
4963,502,500
4963,503,20
4963,504,55
4963,505,33
4963,506,31
4963,507,21
4963,508,57
4963,509,25
4963,510,39
4964,9883,95
4964,9884,153
4964,9885,110
4964,9886,148
4964,9887,112
4964,9888,88
4964,9889,122
4964,9890,111
4964,9891,91
4964,9892,88
4965,770,146
4965,771,156
4965,772,101
4966,2059,141
4966,2060,109
4966,2061,90
4967,2133,139
4967,2134,98
4967,2135,152
4967,2136,149
4967,2137,146
4967,2138,140
4967,2139,102
4967,2140,147
4967,2141,137
4967,2142,139
4969,2432,22
4969,2433,39
4969,2434,500
4970,1441,500
4970,1442,34
4970,1443,52
4972,8726,131
4972,8727,144
4972,8728,82
4973,8748,80
4973,8749,81
4973,8750,141
4973,8751,138
4973,8752,158
4973,8753,134
4973,8754,116
4973,8755,100
4973,8756,138
4973,8757,138
4974,5990,157
4974,5991,139
4974,5992,147
4975,7233,99
4975,7234,127
4975,7235,111
4975,7236,155
4975,7237,159
4975,7238,88
4975,7239,104
4975,7240,147
4975,7241,121
4975,7242,119
4976,2620,108
4976,2621,95
4976,2622,138
4977,7752,113
4977,7753,112
4977,7754,148
4979,4190,122
4979,4191,95
4979,4192,154
4980,3332,115
4980,3333,101
4980,3334,108
4980,3335,106
4980,3336,113
4980,3337,112
4980,3338,85
4980,3339,102
4980,3340,127
4980,3341,151
4981,931,126
4981,932,122
4981,933,88
4982,9942,53
4982,9943,58
4982,9944,29
4982,9945,500
4982,9946,60
4982,9947,26
4982,9948,48
4982,9949,26
4982,9950,20
4982,9951,53
4983,8413,115
4983,8414,148
4983,8415,121
4985,5425,123
4985,5426,157
4985,5427,160
4985,5428,156
4985,5429,135
4985,5430,116
4985,5431,130
4985,5432,81
4985,5433,151
4985,5434,137
4986,9749,123
4986,9750,112
4986,9751,143
4986,9752,143
4986,9753,143
4986,9754,122
4986,9755,110
4986,9756,145
4986,9757,150
4986,9758,95
4987,11396,135
4987,11397,148
4987,11398,108
4987,11399,127
4987,11400,104
4987,11401,96
4987,11402,115
4987,11403,140
4987,11404,147
4987,11405,90
4988,9534,94
4988,9535,81
4988,9536,95
4989,599,99
4989,600,94
4989,601,157
4989,602,146
4989,603,152
4989,604,141
4989,605,112
4989,606,116
4989,607,133
4989,608,154
4991,7123,105
4991,7124,91
4991,7125,133
4993,4693,91
4993,4694,124
4993,4695,89
4993,4696,129
4993,4697,116
4993,4698,158
4993,4699,94
4993,4700,158
4993,4701,82
4993,4702,143
4994,9808,37
4994,9809,500
4994,9810,37
4994,9811,41
4994,9812,27
4994,9813,58
4994,9814,44
4994,9815,38
4994,9816,56
4994,9817,31
4995,8113,83
4995,8114,128
4995,8115,134
4995,8116,88
4995,8117,158
4995,8118,81
4995,8119,94
4995,8120,141
4995,8121,114
4995,8122,146
4996,11150,117
4996,11151,100
4996,11152,120
4996,11153,100
4996,11154,114
4996,11155,132
4996,11156,139
4996,11157,95
4996,11158,156
4996,11159,107
4997,203,500
4997,204,38
4997,205,51
4997,206,32
4997,207,57
4997,208,21
4997,209,53
4997,210,50
4997,211,42
4997,212,32
4998,10726,152
4998,10727,151
4998,10728,106
4999,10008,114
4999,10009,106
4999,10010,122
4999,10011,157
4999,10012,126
4999,10013,94
4999,10014,110
4999,10015,104
4999,10016,108
4999,10017,88
5000,8771,132
5000,8772,156
5000,8773,127
5000,8774,114
5000,8775,105
5000,8776,97
5000,8777,111
5000,8778,103
5000,8779,115
5000,8780,133
5001,2114,124
5001,2115,125
5001,2116,95
5002,10590,143
5002,10591,150
5002,10592,146
5002,10593,104
5002,10594,143
5002,10595,140
5002,10596,141
5002,10597,100
5002,10598,86
5002,10599,119
5003,9003,152
5003,9004,143
5003,9005,95
5004,5928,150
5004,5929,114
5004,5930,98
5005,9929,94
5005,9930,128
5005,9931,159
5005,9932,134
5005,9933,120
5005,9934,133
5005,9935,116
5005,9936,125
5005,9937,126
5005,9938,107
5006,1085,100
5006,1086,146
5006,1087,113
5006,1088,82
5006,1089,106
5006,1090,114
5006,1091,142
5006,1092,135
5006,1093,156
5006,1094,131
5007,2244,127
5007,2245,114
5007,2246,119
5007,2247,80
5007,2248,133
5007,2249,130
5007,2250,146
5007,2251,156
5007,2252,155
5007,2253,118
5008,808,33
5008,809,30
5008,810,52
5008,811,32
5008,812,45
5008,813,57
5008,814,34
5008,815,500
5008,816,20
5008,817,60
5009,9409,83
5009,9410,89
5009,9411,92
5010,5009,149
5010,5010,142
5010,5011,102
5011,10147,32
5011,10148,56
5011,10149,54
5011,10150,32
5011,10151,21
5011,10152,30
5011,10153,22
5011,10154,500
5011,10155,21
5011,10156,42
5012,2117,160
5012,2118,123
5012,2119,137
5013,11517,101
5013,11518,105
5013,11519,148
5014,3786,95
5014,3787,132
5014,3788,86
5015,9296,47
5015,9297,24
5015,9298,500
5016,4165,111
5016,4166,135
5016,4167,114
5017,1671,132
5017,1672,155
5017,1673,122
5018,4872,84
5018,4873,126
5018,4874,89
5019,3640,119
5019,3641,85
5019,3642,117
5019,3643,143
5019,3644,142
5019,3645,110
5019,3646,125
5019,3647,84
5019,3648,110
5019,3649,95
5020,4768,147
5020,4769,118
5020,4770,155
5020,4771,138
5020,4772,117
5020,4773,88
5020,4774,129
5020,4775,108
5020,4776,103
5020,4777,101
5021,9599,120
5021,9600,125
5021,9601,132
5022,2254,108
5022,2255,109
5022,2256,134
5022,2257,132
5022,2258,80
5022,2259,103
5022,2260,108
5022,2261,122
5022,2262,98
5022,2263,91
5023,3575,153
5023,3576,97
5023,3577,93
5024,10752,55
5024,10753,500
5024,10754,31
5024,10755,54
5024,10756,56
5024,10757,24
5024,10758,35
5024,10759,21
5024,10760,40
5024,10761,24
5025,10860,49
5025,10861,500
5025,10862,25
5026,6806,125
5026,6807,146
5026,6808,91
5026,6809,113
5026,6810,138
5026,6811,160
5026,6812,153
5026,6813,133
5026,6814,86
5026,6815,122
5027,10303,111
5027,10304,107
5027,10305,84
5027,10306,155
5027,10307,112
5027,10308,138
5027,10309,153
5027,10310,137
5027,10311,131
5027,10312,145
5028,11118,114
5028,11119,105
5028,11120,113
5028,11121,129
5028,11122,115
5028,11123,121
5028,11124,144
5028,11125,99
5028,11126,158
5028,11127,121
5029,5513,106
5029,5514,141
5029,5515,106
5030,6513,81
5030,6514,85
5030,6515,108
5031,5886,114
5031,5887,138
5031,5888,92
5031,5889,128
5031,5890,131
5031,5891,99
5031,5892,110
5031,5893,116
5031,5894,102
5031,5895,126
5032,4226,85
5032,4227,95
5032,4228,96
5033,8110,160
5033,8111,91
5033,8112,155
5034,2806,80
5034,2807,93
5034,2808,91
5034,2809,97
5034,2810,155
5034,2811,124
5034,2812,97
5034,2813,86
5034,2814,142
5034,2815,144
5035,3543,51
5035,3544,500
5035,3545,38
5036,1441,500
5036,1442,44
5036,1443,42
5037,7564,133
5037,7565,110
5037,7566,137
5037,7567,85
5037,7568,143
5037,7569,84
5037,7570,160
5037,7571,113
5037,7572,110
5037,7573,140
5038,6177,138
5038,6178,127
5038,6179,90
5038,6180,112
5038,6181,110
5038,6182,127
5038,6183,110
5038,6184,121
5038,6185,124
5038,6186,113
5039,8629,101
5039,8630,96
5039,8631,99
5040,381,118
5040,382,138
5040,383,131
5041,10539,87
5041,10540,158
5041,10541,142
5042,5600,153
5042,5601,80
5042,5602,153
5043,7765,91
5043,7766,99
5043,7767,128
5044,10052,34
5044,10053,500
5044,10054,43
5045,11082,127
5045,11083,92
5045,11084,118
5045,11085,92
5045,11086,149
5045,11087,127
5045,11088,159
5045,11089,118
5045,11090,87
5045,11091,87
5046,1202,145
5046,1203,157
5046,1204,131
5046,1205,122
5046,1206,135
5046,1207,80
5046,1208,150
5046,1209,112
5046,1210,129
5046,1211,152
5047,7349,114
5047,7350,156
5047,7351,120
5048,5076,152
5048,5077,139
5048,5078,139
5048,5079,126
5048,5080,127
5048,5081,134
5048,5082,88
5048,5083,100
5048,5084,111
5048,5085,117
5049,1053,25
5049,1054,40
5049,1055,28
5049,1056,31
5049,1057,59
5049,1058,21
5049,1059,38
5049,1060,21
5049,1061,60
5049,1062,500
5050,6422,21
5050,6423,50
5050,6424,500
5051,1562,155
5051,1563,114
5051,1564,101
5052,145,29
5052,146,26
5052,147,49
5052,148,28
5052,149,31
5052,150,22
5052,151,500
5052,152,57
5052,153,39
5052,154,34
5054,2572,103
5054,2573,83
5054,2574,146
5054,2575,97
5054,2576,118
5054,2577,90
5054,2578,156
5054,2579,150
5054,2580,126
5054,2581,139
5055,7308,145
5055,7309,140
5055,7310,107
5056,7784,110
5056,7785,137
5056,7786,99
5056,7787,106
5056,7788,85
5056,7789,138
5056,7790,108
5056,7791,120
5056,7792,143
5056,7793,92
5057,1179,129
5057,1180,88
5057,1181,144
5058,5645,112
5058,5646,153
5058,5647,143
5058,5648,145
5058,5649,155
5058,5650,126
5058,5651,106
5058,5652,126
5058,5653,100
5058,5654,121
5059,8967,111
5059,8968,120
5059,8969,121
5059,8970,159
5059,8971,153
5059,8972,123
5059,8973,95
5059,8974,120
5059,8975,114
5059,8976,93
5060,8748,111
5060,8749,133
5060,8750,86
5060,8751,116
5060,8752,110
5060,8753,150
5060,8754,143
5060,8755,96
5060,8756,116
5060,8757,110
5061,10893,54
5061,10894,52
5061,10895,500
5061,10896,38
5061,10897,55
5061,10898,45
5061,10899,22
5061,10900,47
5061,10901,36
5061,10902,27
5062,8661,118
5062,8662,118
5062,8663,99
5063,3881,86
5063,3882,152
5063,3883,128
5063,3884,154
5063,3885,104
5063,3886,111
5063,3887,143
5063,3888,122
5063,3889,142
5063,3890,153
5064,8254,92
5064,8255,121
5064,8256,125
5064,8257,82
5064,8258,147
5064,8259,149
5064,8260,80
5064,8261,134
5064,8262,105
5064,8263,153
5065,8179,116
5065,8180,122
5065,8181,114
5065,8182,124
5065,8183,80
5065,8184,160
5065,8185,121
5065,8186,103
5065,8187,157
5065,8188,129
5067,4342,141
5067,4343,85
5067,4344,112
5067,4345,140
5067,4346,132
5067,4347,144
5067,4348,87
5067,4349,157
5067,4350,150
5067,4351,125
5069,11337,130
5069,11338,150
5069,11339,110
5069,11340,120
5069,11341,86
5069,11342,125
5069,11343,92
5069,11344,147
5069,11345,110
5069,11346,115
5070,3507,83
5070,3508,103
5070,3509,138
5071,10821,113
5071,10822,142
5071,10823,86
5071,10824,95
5071,10825,115
5071,10826,102
5071,10827,155
5071,10828,123
5071,10829,82
5071,10830,110
5072,1943,134
5072,1944,153
5072,1945,111
5073,4547,108
5073,4548,118
5073,4549,84
5073,4550,99
5073,4551,93
5073,4552,95
5073,4553,83
5073,4554,114
5073,4555,124
5073,4556,118
5074,11449,146
5074,11450,85
5074,11451,160
5075,1098,160
5075,1099,116
5075,1100,129
5076,4486,43
5076,4487,32
5076,4488,39
5076,4489,60
5076,4490,500
5076,4491,57
5076,4492,33
5076,4493,21
5076,4494,59
5076,4495,47
5077,5688,135
5077,5689,105
5077,5690,119
5078,3546,133
5078,3547,128
5078,3548,86
5079,8635,121
5079,8636,143
5079,8637,137
5079,8638,104
5079,8639,153
5079,8640,85
5079,8641,113
5079,8642,125
5079,8643,123
5079,8644,117
5080,9625,103
5080,9626,108
5080,9627,104
5081,4289,60
5081,4290,33
5081,4291,24
5081,4292,29
5081,4293,24
5081,4294,22
5081,4295,55
5081,4296,27
5081,4297,500
5081,4298,27
5082,6068,85
5082,6069,107
5082,6070,149
5083,4563,104
5083,4564,150
5083,4565,83
5083,4566,84
5083,4567,137
5083,4568,143
5083,4569,151
5083,4570,156
5083,4571,146
5083,4572,92
5084,6196,131
5084,6197,150
5084,6198,137
5085,8771,133
5085,8772,129
5085,8773,135
5085,8774,145
5085,8775,144
5085,8776,118
5085,8777,105
5085,8778,105
5085,8779,91
5085,8780,135
5086,7311,156
5086,7312,149
5086,7313,107
5087,47,148
5087,48,88
5087,49,103
5087,50,142
5087,51,97
5087,52,117
5087,53,157
5087,54,85
5087,55,93
5087,56,114
5089,931,39
5089,932,32
5089,933,500
5090,2304,109
5090,2305,115
5090,2306,128
5090,2307,159
5090,2308,146
5090,2309,156
5090,2310,146
5090,2311,113
5090,2312,141
5090,2313,111
5091,6627,116
5091,6628,111
5091,6629,155
5091,6630,120
5091,6631,107
5091,6632,142
5091,6633,102
5091,6634,127
5091,6635,146
5091,6636,81
5092,808,41
5092,809,34
5092,810,500
5092,811,43
5092,812,53
5092,813,38
5092,814,56
5092,815,46
5092,816,29
5092,817,21
5093,1603,31
5093,1604,34
5093,1605,22
5093,1606,500
5093,1607,30
5093,1608,20
5093,1609,27
5093,1610,58
5093,1611,28
5093,1612,44
5094,1565,131
5094,1566,87
5094,1567,94
5095,9312,144
5095,9313,125
5095,9314,121
5096,145,126
5096,146,125
5096,147,86
5096,148,124
5096,149,92
5096,150,160
5096,151,149
5096,152,91
5096,153,139
5096,154,128
5097,11542,91
5097,11543,118
5097,11544,100
5098,3607,133
5098,3608,97
5098,3609,117
5098,3610,119
5098,3611,109
5098,3612,132
5098,3613,143
5098,3614,141
5098,3615,80
5098,3616,112
5099,9675,91
5099,9676,91
5099,9677,82
5101,4162,86
5101,4163,160
5101,4164,102
5102,2396,130
5102,2397,115
5102,2398,159
5102,2399,93
5102,2400,105
5102,2401,121
5102,2402,155
5102,2403,141
5102,2404,113
5102,2405,147
5103,10903,131
5103,10904,114
5103,10905,97
5104,1388,142
5104,1389,123
5104,1390,107
5104,1391,91
5104,1392,136
5104,1393,142
5104,1394,154
5104,1395,88
5104,1396,80
5104,1397,126
5105,10137,136
5105,10138,102
5105,10139,125
5105,10140,132
5105,10141,124
5105,10142,129
5105,10143,108
5105,10144,106
5105,10145,143
5105,10146,105
5107,724,104
5107,725,119
5107,726,149
5107,727,150
5107,728,157
5107,729,89
5107,730,159
5107,731,87
5107,732,83
5107,733,83
5108,10818,101
5108,10819,112
5108,10820,102
5109,10603,24
5109,10604,500
5109,10605,28
5110,7983,128
5110,7984,83
5110,7985,129
5111,599,97
5111,600,127
5111,601,154
5111,602,127
5111,603,140
5111,604,149
5111,605,140
5111,606,117
5111,607,118
5111,608,94
5112,9228,52
5112,9229,39
5112,9230,52
5112,9231,38
5112,9232,31
5112,9233,25
5112,9234,500
5112,9235,50
5112,9236,31
5112,9237,51
5113,11239,160
5113,11240,99
5113,11241,89
5114,3045,159
5114,3046,112
5114,3047,87
5115,10316,116
5115,10317,140
5115,10318,151
5115,10319,152
5115,10320,91
5115,10321,105
5115,10322,135
5115,10323,141
5115,10324,94
5115,10325,135
5116,7194,46
5116,7195,53
5116,7196,500
5117,573,155
5117,574,144
5117,575,160
5118,11017,152
5118,11018,156
5118,11019,89
5119,10587,129
5119,10588,110
5119,10589,147
5120,3891,96
5120,3892,137
5120,3893,156
5120,3894,119
5120,3895,91
5120,3896,119
5120,3897,124
5120,3898,124
5120,3899,80
5120,3900,155
5121,11327,107
5121,11328,105
5121,11329,85
5121,11330,157
5121,11331,146
5121,11332,141
5121,11333,85
5121,11334,108
5121,11335,145
5121,11336,100
5122,5815,101
5122,5816,155
5122,5817,149
5123,1725,99
5123,1726,143
5123,1727,87
5124,10241,137
5124,10242,160
5124,10243,109
5124,10244,115
5124,10245,119
5124,10246,119
5124,10247,129
5124,10248,106
5124,10249,117
5124,10250,129
5125,2748,112
5125,2749,152
5125,2750,135
5125,2751,123
5125,2752,152
5125,2753,95
5125,2754,111
5125,2755,92
5125,2756,90
5125,2757,81
5126,10180,43
5126,10181,500
5126,10182,28
5127,599,89
5127,600,160
5127,601,147
5127,602,91
5127,603,124
5127,604,154
5127,605,125
5127,606,149
5127,607,148
5127,608,89
5128,10942,134
5128,10943,151
5128,10944,147
5128,10945,132
5128,10946,129
5128,10947,84
5128,10948,145
5128,10949,150
5128,10950,102
5128,10951,109
5129,9913,500
5129,9914,43
5129,9915,26
5130,4788,57
5130,4789,41
5130,4790,500
5131,3142,102
5131,3143,121
5131,3144,113
5132,1470,116
5132,1471,126
5132,1472,137
5132,1473,82
5132,1474,106
5132,1475,90
5132,1476,140
5132,1477,131
5132,1478,149
5132,1479,93
5133,394,25
5133,395,33
5133,396,500
5134,8629,115
5134,8630,140
5134,8631,86
5135,4309,104
5135,4310,87
5135,4311,145
5136,10167,25
5136,10168,500
5136,10169,37
5137,14,108
5137,15,136
5137,16,125
5137,17,136
5137,18,115
5137,19,123
5137,20,115
5137,21,127
5137,22,95
5137,23,136
5138,5470,109
5138,5471,104
5138,5472,80
5138,5473,88
5138,5474,132
5138,5475,123
5138,5476,113
5138,5477,144
5138,5478,138
5138,5479,130
5139,6696,147
5139,6697,91
5139,6698,127
5139,6699,152
5139,6700,89
5139,6701,133
5139,6702,130
5139,6703,125
5139,6704,122
5139,6705,91
5140,6019,98
5140,6020,151
5140,6021,129
5140,6022,112
5140,6023,99
5140,6024,89
5140,6025,107
5140,6026,135
5140,6027,86
5140,6028,94
5141,7875,91
5141,7876,118
5141,7877,141
5141,7878,100
5141,7879,102
5141,7880,96
5141,7881,157
5141,7882,116
5141,7883,122
5141,7884,105
5142,8694,152
5142,8695,131
5142,8696,120
5143,9873,38
5143,9874,38
5143,9875,26
5143,9876,55
5143,9877,20
5143,9878,41
5143,9879,37
5143,9880,20
5143,9881,500
5143,9882,21
5144,1222,108
5144,1223,146
5144,1224,81
5144,1225,157
5144,1226,114
5144,1227,100
5144,1228,82
5144,1229,139
5144,1230,158
5144,1231,130
5145,4259,158
5145,4260,155
5145,4261,84
5145,4262,160
5145,4263,158
5145,4264,139
5145,4265,155
5145,4266,149
5145,4267,155
5145,4268,134
5146,8416,153
5146,8417,90
5146,8418,108
5146,8419,92
5146,8420,93
5146,8421,151
5146,8422,143
5146,8423,82
5146,8424,146
5146,8425,138
5147,7104,89
5147,7105,122
5147,7106,137
5148,4107,154
5148,4108,95
5148,4109,134
5148,4110,142
5148,4111,88
5148,4112,134
5148,4113,121
5148,4114,135
5148,4115,140
5148,4116,86
5149,365,147
5149,366,135
5149,367,135
5149,368,143
5149,369,149
5149,370,148
5149,371,122
5149,372,95
5149,373,134
5149,374,150
5150,3804,105
5150,3805,151
5150,3806,127
5151,3485,53
5151,3486,43
5151,3487,49
5151,3488,59
5151,3489,39
5151,3490,23
5151,3491,24
5151,3492,500
5151,3493,41
5151,3494,38
5152,2081,90
5152,2082,127
5152,2083,82
5152,2084,131
5152,2085,145
5152,2086,154
5152,2087,151
5152,2088,123
5152,2089,91
5152,2090,93
5153,6373,91
5153,6374,90
5153,6375,128
5153,6376,142
5153,6377,148
5153,6378,142
5153,6379,105
5153,6380,114
5153,6381,145
5153,6382,87
5154,7174,121
5154,7175,94
5154,7176,112
5154,7177,158
5154,7178,131
5154,7179,132
5154,7180,137
5154,7181,127
5154,7182,138
5154,7183,92
5156,9850,128
5156,9851,153
5156,9852,120
5156,9853,117
5156,9854,83
5156,9855,97
5156,9856,104
5156,9857,92
5156,9858,105
5156,9859,116
5157,7384,129
5157,7385,151
5157,7386,105
5157,7387,158
5157,7388,128
5157,7389,155
5157,7390,159
5157,7391,124
5157,7392,139
5157,7393,92
5158,8694,158
5158,8695,125
5158,8696,139
5159,384,26
5159,385,47
5159,386,55
5159,387,38
5159,388,42
5159,389,24
5159,390,60
5159,391,29
5159,392,500
5159,393,30
5160,1552,160
5160,1553,87
5160,1554,102
5160,1555,108
5160,1556,146
5160,1557,136
5160,1558,148
5160,1559,158
5160,1560,104
5160,1561,85
5161,8002,94
5161,8003,117
5161,8004,139
5161,8005,130
5161,8006,86
5161,8007,115
5161,8008,80
5161,8009,153
5161,8010,130
5161,8011,103
5163,6862,134
5163,6863,98
5163,6864,152
5163,6865,100
5163,6866,99
5163,6867,124
5163,6868,152
5163,6869,125
5163,6870,105
5163,6871,136
5164,1352,95
5164,1353,80
5164,1354,152
5164,1355,150
5164,1356,126
5164,1357,105
5164,1358,103
5164,1359,136
5164,1360,96
5164,1361,136
5165,3702,85
5165,3703,135
5165,3704,130
5166,10221,115
5166,10222,154
5166,10223,81
5166,10224,126
5166,10225,153
5166,10226,143
5166,10227,107
5166,10228,82
5166,10229,110
5166,10230,138
5167,7797,110
5167,7798,140
5167,7799,112
5167,7800,127
5167,7801,87
5167,7802,144
5167,7803,146
5167,7804,106
5167,7805,80
5167,7806,131
5168,7859,97
5168,7860,152
5168,7861,113
5168,7862,146
5168,7863,95
5168,7864,136
5168,7865,86
5168,7866,115
5168,7867,154
5168,7868,133
5169,11514,154
5169,11515,118
5169,11516,97
5170,9818,159
5170,9819,90
5170,9820,154
5171,3119,134
5171,3120,107
5171,3121,137
5172,1519,146
5172,1520,83
5172,1521,84
5172,1522,114
5172,1523,137
5172,1524,98
5172,1525,80
5172,1526,101
5172,1527,147
5172,1528,148
5173,7720,101
5173,7721,107
5173,7722,154
5174,4424,142
5174,4425,80
5174,4426,151
5174,4427,136
5174,4428,140
5174,4429,84
5174,4430,88
5174,4431,120
5174,4432,101
5174,4433,118
5175,1235,114
5175,1236,116
5175,1237,111
5175,1238,91
5175,1239,85
5175,1240,96
5175,1241,159
5175,1242,153
5175,1243,107
5175,1244,98
5176,9101,33
5176,9102,45
5176,9103,500
5177,11141,113
5177,11142,84
5177,11143,84
5178,6364,123
5178,6365,113
5178,6366,98
5179,4989,155
5179,4990,145
5179,4991,107
5179,4992,93
5179,4993,145
5179,4994,95
5179,4995,149
5179,4996,87
5179,4997,110
5179,4998,115
5180,5467,138
5180,5468,93
5180,5469,118
5181,2470,150
5181,2471,107
5181,2472,85
5182,4599,119
5182,4600,124
5182,4601,83
5183,2370,150
5183,2371,96
5183,2372,143
5183,2373,125
5183,2374,156
5183,2375,149
5183,2376,130
5183,2377,146
5183,2378,127
5183,2379,150
5184,5736,51
5184,5737,37
5184,5738,52
5184,5739,55
5184,5740,39
5184,5741,46
5184,5742,48
5184,5743,500
5184,5744,36
5184,5745,54
5185,3630,101
5185,3631,104
5185,3632,101
5185,3633,148
5185,3634,131
5185,3635,112
5185,3636,101
5185,3637,122
5185,3638,81
5185,3639,118
5186,2143,139
5186,2144,91
5186,2145,142
5186,2146,117
5186,2147,97
5186,2148,129
5186,2149,126
5186,2150,149
5186,2151,149
5186,2152,118
5187,11043,132
5187,11044,135
5187,11045,90
5187,11046,99
5187,11047,114
5187,11048,124
5187,11049,83
5187,11050,90
5187,11051,88
5187,11052,135
5188,6936,92
5188,6937,100
5188,6938,114
5189,11376,94
5189,11377,150
5189,11378,93
5189,11379,92
5189,11380,132
5189,11381,86
5189,11382,138
5189,11383,130
5189,11384,102
5189,11385,92
5190,5364,45
5190,5365,59
5190,5366,500
5191,6148,100
5191,6149,132
5191,6150,103
5191,6151,91
5191,6152,128
5191,6153,151
5191,6154,114
5191,6155,140
5191,6156,103
5191,6157,82
5192,4856,128
5192,4857,104
5192,4858,88
5193,957,88
5193,958,84
5193,959,155
5193,960,96
5193,961,115
5193,962,112
5193,963,107
5193,964,103
5193,965,154
5193,966,125
5194,4612,118
5194,4613,80
5194,4614,124
5194,4615,135
5194,4616,147
5194,4617,129
5194,4618,116
5194,4619,98
5194,4620,153
5194,4621,130
5195,5632,142
5195,5633,102
5195,5634,115
5196,3434,138
5196,3435,97
5196,3436,142
5197,1457,88
5197,1458,147
5197,1459,151
5198,2114,84
5198,2115,135
5198,2116,86
5199,8700,129
5199,8701,98
5199,8702,82
5199,8703,106
5199,8704,136
5199,8705,116
5199,8706,116
5199,8707,125
5199,8708,140
5199,8709,89
5200,249,89
5200,250,135
5200,251,141
5201,3437,98
5201,3438,160
5201,3439,89
5201,3440,112
5201,3441,98
5201,3442,91
5201,3443,92
5201,3444,115
5201,3445,83
5201,3446,139
5202,11138,89
5202,11139,109
5202,11140,135
5203,8883,119
5203,8884,156
5203,8885,96
5203,8886,155
5203,8887,81
5203,8888,143
5203,8889,87
5203,8890,104
5203,8891,146
5203,8892,108
5204,9805,117
5204,9806,102
5204,9807,139
5205,6696,34
5205,6697,36
5205,6698,29
5205,6699,39
5205,6700,51
5205,6701,23
5205,6702,46
5205,6703,39
5205,6704,500
5205,6705,56
5206,9299,500
5206,9300,28
5206,9301,40
5206,9302,48
5206,9303,26
5206,9304,46
5206,9305,38
5206,9306,23
5206,9307,21
5206,9308,37
5207,8700,153
5207,8701,126
5207,8702,100
5207,8703,113
5207,8704,95
5207,8705,114
5207,8706,108
5207,8707,115
5207,8708,126
5207,8709,134
5208,5931,130
5208,5932,107
5208,5933,157
5209,2482,144
5209,2483,85
5209,2484,91
5209,2485,97
5209,2486,85
5209,2487,129
5209,2488,106
5209,2489,110
5209,2490,125
5209,2491,143
5210,7895,154
5210,7896,158
5210,7897,141
5210,7898,159
5210,7899,114
5210,7900,156
5210,7901,139
5210,7902,120
5210,7903,131
5210,7904,138
5211,10008,115
5211,10009,128
5211,10010,134
5211,10011,143
5211,10012,128
5211,10013,130
5211,10014,136
5211,10015,112
5211,10016,153
5211,10017,91
5212,10490,145
5212,10491,93
5212,10492,130
5212,10493,154
5212,10494,115
5212,10495,81
5212,10496,107
5212,10497,101
5212,10498,118
5212,10499,98
5213,3032,134
5213,3033,112
5213,3034,125
5213,3035,105
5213,3036,97
5213,3037,116
5213,3038,116
5213,3039,97
5213,3040,95
5213,3041,119
5215,6904,81
5215,6905,82
5215,6906,116
5216,4755,104
5216,4756,120
5216,4757,159
5217,7778,23
5217,7779,41
5217,7780,500
5218,931,92
5218,932,159
5218,933,151
5219,10574,126
5219,10575,89
5219,10576,117
5219,10577,131
5219,10578,154
5219,10579,87
5219,10580,121
5219,10581,156
5219,10582,90
5219,10583,148
5220,8169,141
5220,8170,132
5220,8171,125
5220,8172,106
5220,8173,159
5220,8174,138
5220,8175,153
5220,8176,84
5220,8177,84
5220,8178,121
